Date-Time wind dlwrf dswrf tas shum pres ppt
02/06/1998-15 0.8107535 439.4634 610.91190 306.7441 0.03192564 100732.0 0.0000000
02/06/1998-18 0.9039173 447.5081 384.49750 307.1658 0.03219667 100698.4 2.8559020
02/06/1998-21 0.8528910 448.2596 87.55566 303.5290 0.02581341 100839.4 3.6980270
02/07/1998-00 0.7291262 426.4015 0.00000 301.4216 0.02269254 100879.5 5.5799940
02/07/1998-03 0.5326227 427.0494 0.00000 298.2206 0.01894965 100816.9 0.8640935
02/07/1998-06 0.4686930 419.1365 0.00000 297.3136 0.01837312 100866.3 0.2343305
02/07/1998-09 0.5373372 418.8472 21.72880 298.7007 0.02019754 101027.9 2.2920450
02/07/1998-12 0.5996640 430.2877 334.49580 301.4067 0.02376455 100985.1 1.5231480
02/07/1998-15 0.6556736 429.5014 608.63380 305.4314 0.02992509 100737.9 0.0000000
02/07/1998-18 0.7412803 438.8027 388.54250 305.6873 0.02997212 100683.7 0.0000000
02/07/1998-21 0.8564838 439.5225 92.67575 302.1743 0.02398144 100822.5 0.5638577
02/08/1998-00 0.8324029 428.7054 0.00000 299.4866 0.01999841 100847.0 0.0000000
02/08/1998-03 0.6690377 428.9953 0.00000 298.0092 0.01834779 100757.9 2.5556670
02/08/1998-06 0.5780383 425.8661 0.00000 297.9016 0.01869436 100785.6 0.0000000
02/08/1998-09 0.5594046 425.6155 19.50167 299.1635 0.02037708 100930.2 0.0000000
02/08/1998-12 0.5860991 435.7172 320.48090 301.8116 0.02381969 100882.4 0.0000000
02/08/1998-15 0.6581219 434.9032 585.82350 305.8457 0.02992651 100642.3 12.6977800
02/08/1998-18 0.6946228 444.6294 366.55960 306.2003 0.03009592 100580.0 2.0870060
02/08/1998-21 0.6956016 445.3223 81.71522 302.8755 0.02469580 100695.7 0.0000000
02/09/1998-00 0.6495064 429.5675 0.00000 299.6272 0.02050385 100759.4 0.0000000
02/09/1998-03 0.5563372 429.8025 0.00000 298.2859 0.01928141 100772.5 0.0000000
02/09/1998-06 0.5093427 419.4600 0.00000 298.0465 0.01959524 100822.6 0.0000000
02/09/1998-09 0.5085231 419.2816 24.12753 298.9089 0.02081154 100909.8 0.0000000
02/09/1998-12 0.5296898 433.8259 369.82460 301.9254 0.02460704 100860.1 0.0000000
02/09/1998-15 0.5728430 432.8002 672.88560 307.0959 0.03276297 100673.5 0.0000000
02/09/1998-18 0.6542064 448.4032 412.06210 307.8065 0.03354636 100660.2 0.0000000
02/09/1998-21 0.7737802 449.1828 84.87342 304.0570 0.02676464 100820.5 0.0000000
02/10/1998-00 0.7628910 426.3452 0.00000 301.2289 0.02263754 100816.8 0.0000000
02/10/1998-03 0.6215387 426.9710 0.00000 298.1820 0.01887420 100648.3 0.0000000
02/10/1998-06 0.5442938 423.7144 0.00000 297.3131 0.01788360 100643.3 0.0000000
02/10/1998-09 0.5311563 423.4517 17.78939 298.6224 0.01944344 100801.7 0.0000000
02/10/1998-12 0.5636793 432.4680 363.82810 301.5550 0.02347184 100786.3 0.0000000
02/10/1998-15 0.6418630 431.5654 673.67490 306.1110 0.03053343 100597.0 0.0000000
02/10/1998-18 0.6441140 444.4602 422.27190 306.6863 0.03092675 100561.2 0.0000000
02/10/1998-21 0.5704325 445.1743 94.63576 303.2811 0.02478519 100679.1 1.4938570
02/11/1998-00 0.5784883 428.2083 0.00000 300.8223 0.02084764 100749.3 0.0000000
02/11/1998-03 0.6682817 428.6666 0.00000 298.6024 0.01835074 100771.4 0.0000000
02/11/1998-06 0.7048811 427.4535 0.00000 297.8187 0.01815931 100851.9 0.0000000
02/11/1998-09 0.6882868 427.2863 17.73815 298.4713 0.01938425 100990.8 0.0000000
02/11/1998-12 0.7404947 430.5829 333.54750 301.1626 0.02317708 100950.7 0.0000000
02/11/1998-15 0.8615050 429.6389 614.87920 305.8929 0.03023269 100731.5 0.0000000
02/11/1998-18 0.8853734 434.6586 415.16390 306.2513 0.02961459 100655.8 0.8055110
02/11/1998-21 0.8120998 435.4830 116.09410 302.2377 0.02313190 100723.7 0.8933849
02/12/1998-00 0.7962602 419.8041 0.00000 299.9650 0.02052132 100763.5 0.1464565
02/12/1998-03 0.8378549 420.2460 0.00000 297.7157 0.01819015 100774.4 0.2855902
02/12/1998-06 0.8701044 410.6602 0.00000 296.8638 0.01750251 100864.7 0.1611022
02/12/1998-09 0.8930088 410.5463 21.04605 297.4092 0.01822320 101034.6 0.0000000
02/12/1998-12 0.9443212 423.0789 344.77700 300.3900 0.02188873 100981.8 0.0000000
02/12/1998-15 1.0240420 422.0362 630.30620 305.8060 0.02963769 100706.4 0.0000000
02/12/1998-18 0.9618524 434.7128 414.12380 306.4908 0.02975162 100644.1 0.0000000
02/12/1998-21 0.7577532 435.5273 107.54860 302.4444 0.02331352 100795.0 0.0000000
02/13/1998-00 0.5635759 426.0080 0.00000 299.1454 0.01954826 100845.8 1.2595260
02/13/1998-03 0.3793204 426.2959 0.00000 297.5266 0.01800357 100797.3 0.0439370
02/13/1998-06 0.3152499 418.4392 0.00000 297.5309 0.01817910 100837.2 0.0000000
02/13/1998-09 0.3713647 418.0986 19.42460 299.1585 0.02039851 100965.6 0.0000000
02/13/1998-12 0.4631649 430.7977 324.53700 301.9039 0.02466934 100907.5 0.0000000
02/13/1998-15 0.5906506 430.0465 594.09660 305.7672 0.03114536 100663.0 0.0000000
02/13/1998-18 0.6014559 436.4467 381.76440 305.9319 0.03103565 100622.8 0.0000000
02/13/1998-21 0.4955808 437.1747 92.78028 302.3979 0.02447660 100786.8 1.9991320
02/14/1998-00 0.4856828 417.4535 0.00000 299.3890 0.01946250 100844.3 0.0000000
02/14/1998-03 0.5717620 417.8875 0.00000 297.2314 0.01711830 100795.5 0.0000000
02/14/1998-06 0.5759485 412.5260 0.00000 296.8982 0.01767434 100837.4 0.3954326
02/14/1998-09 0.4982424 412.2083 21.90098 298.3893 0.01983138 100970.2 0.0000000
02/14/1998-12 0.6472985 425.3421 395.97620 301.5788 0.02403222 100939.1 2.1016510
02/14/1998-15 1.0231170 424.3890 728.32820 306.4668 0.03156762 100744.3 1.9991320
02/14/1998-18 1.1863910 440.4130 456.42510 307.0060 0.03167601 100716.9 0.3148815
02/14/1998-21 1.1371210 441.1999 102.17220 303.1965 0.02508995 100857.2 1.3986600
02/15/1998-00 1.0196640 425.7817 0.00000 300.1698 0.02104908 100933.2 0.0000000
02/15/1998-03 0.8340182 426.1071 0.00000 298.5052 0.01918892 100945.3 0.0000000
02/15/1998-06 0.7509385 421.1635 0.00000 298.2429 0.01908306 101007.3 0.0000000
02/15/1998-09 0.7704243 420.9307 24.18941 299.3829 0.02062902 101119.2 0.2050392
02/15/1998-12 0.8558147 433.0088 344.73920 301.7093 0.02393651 101080.1 0.0000000
02/15/1998-15 1.0071100 432.3090 624.03560 305.2222 0.02923147 100890.0 0.0000000
02/15/1998-18 0.9807068 444.3526 387.96010 305.5716 0.02915691 100806.0 0.0000000
02/15/1998-21 0.7766064 444.9424 84.47425 302.7577 0.02452047 100828.0 0.0000000
02/16/1998-00 0.6956778 420.7757 0.00000 300.8375 0.02197972 100855.4 0.0000000
02/16/1998-03 0.7379211 421.2272 0.00000 298.4534 0.01931020 100887.4 0.0000000
02/16/1998-06 0.7835732 415.5023 0.00000 297.5786 0.01871854 100920.5 0.0000000
02/16/1998-09 0.8326342 415.3648 23.25784 298.2130 0.01974885 100954.7 0.0000000
02/16/1998-12 0.9188632 423.8208 370.01830 300.7537 0.02322716 100861.0 0.0000000
02/16/1998-15 1.0422600 422.9435 674.99620 305.2007 0.03010222 100639.5 0.0000000
02/16/1998-18 1.0808820 433.5693 423.98030 305.5207 0.03023039 100600.1 0.0000000
02/16/1998-21 1.0347270 434.3559 95.74452 301.7137 0.02375867 100742.9 0.0000000
02/17/1998-00 1.0184550 414.5609 0.00000 299.2076 0.02001969 100781.8 0.0000000
02/17/1998-03 1.0320650 414.9450 0.00000 297.3131 0.01777489 100716.3 0.0000000
02/17/1998-06 1.0355520 422.9064 0.00000 296.6822 0.01729729 100751.8 0.0000000
02/17/1998-09 1.0289150 422.7673 16.10516 297.3149 0.01806595 100888.3 0.0000000
02/17/1998-12 1.1030340 421.9921 370.10530 300.4136 0.02179614 100850.3 0.0000000
02/17/1998-15 1.2579080 420.9300 688.93480 305.9781 0.02963621 100637.5 0.0000000
02/17/1998-18 1.1922750 434.9943 441.61770 306.8014 0.02983710 100566.5 0.0000000
02/17/1998-21 0.9061367 435.7959 106.68300 302.8837 0.02352985 100637.1 0.0000000
02/18/1998-00 0.8012583 425.8272 0.00000 299.6773 0.01986551 100657.2 0.0000000
02/18/1998-03 0.8776402 425.9914 0.00000 298.6659 0.01917824 100627.5 0.0000000
02/18/1998-06 0.9961603 415.7694 0.00000 298.2850 0.01929235 100698.0 0.0000000
02/18/1998-09 1.1568180 415.7057 23.80981 298.5343 0.01983113 100868.7 0.0000000
02/18/1998-12 1.2741440 419.8620 419.18090 301.0262 0.02300737 100826.2 0.0000000
02/18/1998-15 1.3481370 418.9840 769.53800 305.7603 0.02974937 100570.5 0.0000000
02/18/1998-18 1.2581110 429.0553 507.27080 306.1244 0.02911633 100491.6 0.0000000
02/18/1998-21 1.0040640 429.8431 133.10400 302.1186 0.02263730 100589.6 0.0000000
02/19/1998-00 0.9008188 416.7219 0.00000 299.2296 0.01919997 100657.6 0.0000000
02/19/1998-03 0.9483761 416.9401 0.00000 297.9673 0.01826354 100696.1 0.0000000
02/19/1998-06 1.0611620 420.6410 0.00000 297.6320 0.01868515 100773.1 0.0000000
02/19/1998-09 1.2391770 420.5219 23.34992 298.2236 0.01943882 100888.7 0.0000000
02/19/1998-12 1.3731380 423.9207 406.95760 301.1894 0.02245355 100830.6 0.0000000
02/19/1998-15 1.4630480 422.9056 746.57940 306.5294 0.03019709 100598.6 0.0000000
02/19/1998-18 1.3819640 439.2505 471.90920 307.2663 0.03159231 100514.9 0.0000000
02/19/1998-21 1.1298870 440.0267 108.93740 303.4003 0.02512101 100579.4 0.0000000
02/20/1998-00 1.0016620 416.1245 0.00000 300.5895 0.02096566 100623.6 0.0000000
02/20/1998-03 0.9972899 416.5215 0.00000 298.5681 0.01879963 100647.3 0.0000000
02/20/1998-06 1.0100830 411.7592 0.00000 297.7180 0.01853900 100725.4 0.0000000
02/20/1998-09 1.0400420 411.6815 23.28246 298.0393 0.01914389 100857.8 0.0000000
02/20/1998-12 1.1883050 425.3370 372.87830 300.7205 0.02227668 100828.6 0.0000000
02/20/1998-15 1.4548710 424.3674 680.35690 305.7613 0.02922163 100637.6 0.0000000
02/20/1998-18 1.3733230 434.5719 447.64850 306.4873 0.02926734 100575.6 0.0000000
02/20/1998-21 0.9436605 435.3043 116.88760 302.8983 0.02353112 100642.8 0.0000000
02/21/1998-00 0.6747372 429.6917 0.00000 299.9466 0.02018249 100669.8 0.0000000
02/21/1998-03 0.5665534 429.9140 0.00000 298.7146 0.01900638 100657.5 0.0000000
02/21/1998-06 0.4713423 424.9189 0.00000 298.7523 0.01915964 100731.3 0.0000000
02/21/1998-09 0.3891039 424.6342 21.36969 300.0599 0.02104728 100891.3 0.0000000
02/21/1998-12 0.5203567 438.4039 344.15010 302.3593 0.02480415 100822.5 0.0000000
02/21/1998-15 0.8651006 437.7242 628.09150 305.6504 0.03066758 100525.0 1.3620460
02/21/1998-18 0.9563788 441.9124 384.15780 305.6318 0.03094750 100465.7 0.7688968
02/21/1998-21 0.7941913 442.5929 78.84676 302.3034 0.02522924 100644.5 0.1611022
02/22/1998-00 0.7808238 423.3061 0.00000 300.1495 0.02155375 100762.3 0.0000000
02/22/1998-03 0.9162765 423.6362 0.00000 298.5907 0.01938440 100818.9 0.0000000
02/22/1998-06 0.9774044 415.9058 0.00000 298.1228 0.01893262 100868.3 0.0000000
02/22/1998-09 0.9642075 415.7718 23.99992 298.7458 0.01985316 100910.5 0.0000000
02/22/1998-12 1.1057450 425.7027 380.21240 301.3563 0.02356940 100844.6 0.0000000
02/22/1998-15 1.4020170 424.7840 693.10300 305.9543 0.03071971 100670.7 0.0000000
02/22/1998-18 1.4232860 435.7311 442.80530 306.4010 0.03079328 100616.7 0.0000000
02/22/1998-21 1.1695520 436.5097 105.91470 302.6963 0.02445290 100682.8 0.0000000
02/23/1998-00 0.9508743 419.2971 0.00000 299.8737 0.02053693 100706.9 0.0000000
02/23/1998-03 0.7672510 419.8521 0.00000 297.1152 0.01743534 100688.4 0.0000000
02/23/1998-06 0.6307228 417.7554 0.00000 296.5534 0.01703624 100748.5 0.0000000
02/23/1998-09 0.5412894 417.4106 20.93207 298.1882 0.01896846 100887.2 0.0000000
02/23/1998-12 0.5841283 425.0755 371.13540 301.6151 0.02346224 100830.1 0.0000000
02/23/1998-15 0.7592393 424.0633 681.14100 306.8339 0.03142969 100577.1 0.0000000
02/23/1998-18 0.8485342 433.5299 442.51570 307.1836 0.03103216 100513.0 0.0000000
02/23/1998-21 0.8520132 434.4441 111.57810 302.6642 0.02370017 100637.9 0.0000000
02/24/1998-00 0.8337542 420.7283 0.00000 300.0011 0.02061347 100696.5 0.0000000
02/24/1998-03 0.7937574 421.0746 0.00000 298.2188 0.01892691 100688.2 0.0000000
02/24/1998-06 0.7744992 415.0428 0.00000 297.6923 0.01877003 100764.1 0.0000000
02/24/1998-09 0.7759794 414.8859 24.04963 298.4216 0.01988105 100924.2 0.0000000
02/24/1998-12 0.8016353 423.8196 378.52770 300.8508 0.02313814 100890.1 0.0000000
02/24/1998-15 0.8514668 423.0173 689.41850 304.9799 0.02931413 100661.8 0.0000000
02/24/1998-18 0.9052838 436.8979 424.93240 305.3922 0.02943353 100607.3 0.0000000
02/24/1998-21 0.9630863 437.5642 89.99203 302.0878 0.02410837 100726.4 0.0000000
02/25/1998-00 0.9942097 435.9431 0.00000 299.4037 0.02071079 100765.5 0.0000000
02/25/1998-03 0.9986540 435.9286 0.00000 299.3005 0.02079070 100725.7 0.0000000
02/25/1998-06 0.9645696 431.2636 0.00000 299.3826 0.02113465 100747.0 0.0000000
02/25/1998-09 0.8919564 431.2089 18.14516 299.6498 0.02159212 100829.2 0.0000000
02/25/1998-12 1.0024980 433.5802 358.48090 301.6262 0.02431580 100757.3 0.0000000
02/25/1998-15 1.2961930 432.8391 661.69250 305.3117 0.03014405 100531.3 3.0609410
02/25/1998-18 1.4493550 440.4671 399.91490 305.5150 0.03037848 100471.2 1.6036990
02/25/1998-21 1.4619830 441.1424 78.55817 302.2359 0.02494727 100577.2 0.0000000
02/26/1998-00 1.3661840 424.2233 0.00000 300.3520 0.02215374 100652.8 0.0000000
02/26/1998-03 1.1619560 424.6278 0.00000 298.3985 0.01957954 100697.0 0.0000000
02/26/1998-06 1.0371660 420.9640 0.00000 297.6068 0.01854479 100772.0 0.0000000
02/26/1998-09 0.9918129 420.8933 23.82908 297.9769 0.01907935 100877.6 0.0000000
02/26/1998-12 1.0709210 423.6463 398.14680 300.5392 0.02269799 100812.1 0.0000000
02/26/1998-15 1.2744900 422.7191 727.63760 305.2935 0.02979006 100575.2 0.0000000
02/26/1998-18 1.3125480 435.9111 462.53040 306.0089 0.02994408 100512.8 0.0000000
02/26/1998-21 1.1850980 436.5794 109.21060 302.6854 0.02448044 100624.8 0.0000000
02/27/1998-00 0.9610829 420.1738 0.00000 299.5336 0.02074490 100658.0 0.0000000
02/27/1998-03 0.6405046 420.5479 0.00000 297.6014 0.01862801 100613.1 0.0000000
02/27/1998-06 0.4943960 420.1349 0.00000 297.4435 0.01836298 100634.1 0.0000000
02/27/1998-09 0.5227571 419.8109 20.75721 299.0599 0.02033716 100721.1 0.0000000
02/27/1998-12 0.7588932 425.3779 402.48960 302.0010 0.02460736 100667.7 0.0000000
02/27/1998-15 1.2028040 424.5492 741.78020 306.2668 0.03149496 100473.8 0.0000000
02/27/1998-18 1.3258540 438.6580 471.76740 306.5749 0.03142380 100435.6 0.0000000
02/27/1998-21 1.1280420 439.4022 111.71960 302.9250 0.02512717 100552.9 0.0000000
02/28/1998-00 0.9543375 419.4479 0.00000 300.4317 0.02162021 100587.6 0.0000000
02/28/1998-03 0.8047397 419.9369 0.00000 298.0073 0.01876523 100539.0 0.0000000
02/28/1998-06 0.7394302 420.0175 0.00000 297.0482 0.01784790 100654.0 0.0000000
02/28/1998-09 0.7584092 419.9043 17.75395 297.5547 0.01855114 100932.8 0.0000000
02/28/1998-12 0.8266158 425.7267 356.42990 300.5082 0.02242598 100891.1 0.0000000
02/28/1998-15 0.9440498 424.6584 657.94020 305.9086 0.03029468 100528.7 0.0000000
02/28/1998-18 0.9808453 435.3308 429.87680 306.6310 0.03008977 100423.8 0.0000000
02/28/1998-21 0.9370021 436.1578 110.61240 302.6753 0.02346385 100576.4 0.0000000
03/01/1998-00 0.8656923 423.6463 0.00000 301.1537 0.02211751 100644.6 0.0000000
03/01/1998-03 0.7669162 423.9039 0.00000 299.6860 0.02071267 100656.5 0.0000000
03/01/1998-06 0.6996713 423.3293 0.00000 299.2438 0.02042564 100688.6 0.0000000
03/01/1998-09 0.6639575 423.2087 18.09430 299.8271 0.02139799 100741.1 0.0000000
03/01/1998-12 0.8368343 421.7375 392.47570 302.7483 0.02573787 100676.9 0.0000000
03/01/1998-15 1.2183010 420.7392 727.20540 308.0070 0.03390368 100495.9 0.0000000
03/01/1998-18 1.3200330 431.9417 487.41860 308.6264 0.03268128 100448.8 0.7884176
03/01/1998-21 1.1420280 432.7491 134.59460 304.6062 0.02569054 100535.4 0.6016871
03/02/1998-00 0.9837930 424.6838 0.00000 301.4395 0.02249620 100621.4 0.0000000
03/02/1998-03 0.8453269 424.9417 0.00000 299.9895 0.02124175 100707.2 0.0000000
03/02/1998-06 0.7975424 421.8097 0.00000 299.5730 0.02087196 100770.7 0.0000000
03/02/1998-09 0.8404394 421.6836 19.53049 300.1900 0.02173575 100811.8 0.0000000
03/02/1998-12 0.9823877 421.4235 446.64480 303.1043 0.02583732 100738.9 0.0000000
03/02/1998-15 1.2233870 420.4340 829.28060 308.3160 0.03414564 100551.9 0.0000000
03/02/1998-18 1.2875850 440.9485 511.68990 308.8799 0.03369342 100472.1 0.0000000
03/02/1998-21 1.1749820 441.7736 109.52370 304.7961 0.02670073 100499.4 0.0000000
03/03/1998-00 1.0774430 424.4323 0.00000 302.0234 0.02377869 100573.3 0.0000000
03/03/1998-03 0.9949688 424.7611 0.00000 300.3621 0.02172380 100693.7 0.0000000
03/03/1998-06 0.9055524 424.3214 0.00000 300.0433 0.02072596 100767.0 0.0000000
03/03/1998-09 0.8091944 424.1178 20.85610 301.0671 0.02209035 100793.2 0.0000000
03/03/1998-12 0.9004667 426.3474 395.30190 303.5366 0.02641839 100741.1 0.0000000
03/03/1998-15 1.1793690 425.5551 726.74680 307.4520 0.03341137 100610.6 0.0000000
03/03/1998-18 1.2723600 438.7690 448.49390 307.5203 0.03303818 100568.0 0.0000000
03/03/1998-21 1.1794400 439.5422 96.19293 303.7416 0.02651846 100613.3 0.0000000
03/04/1998-00 1.1251150 420.3177 0.00000 301.5401 0.02354288 100681.8 0.0000000
03/04/1998-03 1.1093830 420.6189 0.00000 300.0176 0.02137149 100773.2 0.0000000
03/04/1998-06 1.0799810 414.0253 0.00000 299.5739 0.02034843 100823.3 0.0000000
03/04/1998-09 1.0369080 413.8977 25.80810 300.2088 0.02121863 100832.2 0.0000000
03/04/1998-12 1.1653960 424.6177 405.78670 302.6927 0.02532602 100784.6 0.0000000
03/04/1998-15 1.4654460 423.7700 737.21050 307.0257 0.03260830 100680.4 0.0000000
03/04/1998-18 1.4944320 438.9937 449.28500 307.6422 0.03291294 100641.2 0.0000000
03/04/1998-21 1.2523540 439.6359 92.05318 304.5426 0.02711007 100667.1 0.0000000
03/05/1998-00 1.0493600 421.0304 0.00000 302.1443 0.02342501 100688.7 3.2781570
03/05/1998-03 0.8854502 421.4032 0.00000 300.2412 0.02108464 100706.0 0.6016871
03/05/1998-06 0.6774892 419.2845 0.00000 299.4416 0.02050894 100764.8 0.0000000
03/05/1998-09 0.4254770 419.2096 20.89279 299.7458 0.02124607 100864.8 0.0000000
03/05/1998-12 0.5063593 426.0811 358.07630 302.2450 0.02503465 100822.7 0.0000000
03/05/1998-15 0.9201361 425.1589 653.88040 306.9395 0.03251262 100638.2 0.6016871
03/05/1998-18 1.0139920 430.1080 450.70540 307.6247 0.03250533 100546.4 0.0000000
03/05/1998-21 0.7879282 430.7758 134.00850 304.3005 0.02660843 100547.2 0.0000000
03/06/1998-00 0.6623347 420.5387 0.00000 301.7714 0.02344543 100566.2 0.0000000
03/06/1998-03 0.6372119 420.8506 0.00000 300.1205 0.02153653 100603.3 0.0000000
03/06/1998-06 0.5938365 419.0590 0.00000 299.4992 0.02084875 100676.8 0.0000000
03/06/1998-09 0.5322085 418.9734 19.96088 299.9071 0.02150169 100786.6 0.0000000
03/06/1998-12 0.7076241 418.8314 412.36250 302.6151 0.02547987 100779.7 0.0000000
03/06/1998-15 1.1200830 417.9045 760.71980 307.6231 0.03286687 100656.1 0.0000000
03/06/1998-18 1.2449570 420.9392 530.46720 307.9074 0.03071669 100566.8 0.0000000
03/06/1998-21 1.0822470 421.8075 162.14900 303.4682 0.02347632 100511.8 0.0000000
03/07/1998-00 0.9607484 411.8861 0.00000 300.6310 0.02106452 100504.1 0.0000000
03/07/1998-03 0.8804632 412.2130 0.00000 298.7686 0.01950585 100543.3 0.0000000
03/07/1998-06 0.7935682 413.4340 0.00000 298.3514 0.01925695 100657.9 0.0000000
03/07/1998-09 0.7000633 413.2310 22.48680 299.3792 0.02066250 100848.0 0.0000000
03/07/1998-12 0.7570903 421.3651 387.96280 302.5790 0.02518603 100782.9 0.0000000
03/07/1998-15 0.9646491 420.3673 708.16870 307.9506 0.03346390 100462.4 0.0000000
03/07/1998-18 1.0315020 433.6029 463.99190 308.7053 0.03268009 100374.0 0.0000000
03/07/1998-21 0.9576480 434.3651 121.29910 304.8430 0.02583205 100517.9 0.0000000
03/08/1998-00 0.8158221 432.7633 0.00000 301.5578 0.02222083 100622.0 0.0000000
03/08/1998-03 0.6060239 432.8654 0.00000 300.9246 0.02186227 100687.4 0.0000000
03/08/1998-06 0.4660209 422.0795 0.00000 301.3255 0.02243049 100781.8 1.1826260
03/08/1998-09 0.3958130 421.7808 23.29645 302.7606 0.02458512 100905.2 0.0000000
03/08/1998-12 0.6146614 434.1928 360.02850 304.4582 0.02754304 100843.4 0.0000000
03/08/1998-15 1.1225660 433.7965 652.24860 306.4183 0.03131750 100596.2 0.0000000
03/08/1998-18 1.2790170 441.4176 392.76420 306.0732 0.03110321 100554.1 0.0000000
03/08/1998-21 1.0840130 441.9607 77.24775 303.4229 0.02643334 100717.0 1.4316000
03/09/1998-00 0.9599269 420.0233 0.00000 302.3133 0.02405565 100738.9 0.0000000
03/09/1998-03 0.9067579 420.4858 0.00000 299.9901 0.02090840 100618.6 0.0000000
03/09/1998-06 0.8811432 416.2354 0.00000 299.1497 0.02029775 100676.7 0.0000000
03/09/1998-09 0.8830830 416.1045 21.83744 299.7917 0.02116546 100913.1 0.0000000
03/09/1998-12 0.8870659 425.4328 346.88710 302.0361 0.02396854 100844.2 0.0000000
03/09/1998-15 0.8930919 424.6861 629.33630 305.8828 0.02979621 100470.0 0.0000000
03/09/1998-18 0.8680774 436.6873 391.51350 306.4342 0.03049450 100381.7 0.0000000
03/09/1998-21 0.8120223 437.2496 87.22688 303.6906 0.02576654 100579.4 2.2200180
03/10/1998-00 0.7522537 422.8976 0.00000 301.3245 0.02223915 100676.1 1.1203830
03/10/1998-03 0.6887714 423.1487 0.00000 300.0142 0.02084083 100672.1 0.0000000
03/10/1998-06 0.6374996 419.0281 0.00000 299.5573 0.02093443 100732.5 0.0000000
03/10/1998-09 0.5984381 418.9286 18.98884 299.9539 0.02179331 100857.2 0.0000000
03/10/1998-12 0.6930612 426.6378 356.58270 302.3616 0.02524121 100794.9 0.0000000
03/10/1998-15 0.9213688 425.7796 653.27590 306.7804 0.03250451 100545.6 0.0000000
03/10/1998-18 1.0152560 435.9707 410.34560 307.2971 0.03303086 100495.7 0.0000000
03/10/1998-21 0.9747242 436.6592 94.66364 303.9120 0.02676809 100645.4 0.0000000
03/11/1998-00 0.8947837 422.0698 0.00000 301.3059 0.02261975 100716.9 0.0000000
03/11/1998-03 0.7754352 422.3762 0.00000 299.7772 0.02066419 100710.3 0.0000000
03/11/1998-06 0.7400879 421.0243 0.00000 299.4436 0.02056561 100753.1 0.0000000
